time,geography,geography_name,school_id,school_name,district,school_type,pct_medical_exemptions,pct_immunized_polio,pct_immunized_measles,pct_immunized_mumps,pct_immunized_rubella,pct_immunized_diphtheria,pct_immunized_hepatitis_b,pct_immunized_varicella,pct_immunized_tdap,pct_immunized_meningococcal,pct_completely_immunized
12-31-2024,36047,Kings County,332000997766,GUILD FOR EXCEPTIONAL CHILDREN,0.0,Private School,0,99.32,100,100,100,100,100,100,NA,NA,99
12-31-2024,36103,Suffolk County,580801060019,ACCOMPSETT MIDDLE SCHOOL,SMITHTOWN CENTRAL SCHOOL,Public School,0,99.81,100,100,100,99,100,99.81,100,100,99
12-31-2024,36059,Nassau County,280215225246,KULANU ACADEMY,0.0,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2024,36119,Westchester County,661401030007,OSSINING S H S,OSSINING UNION FREE SCHOOL,Public School,0,98.65,100,100,100,NA,100,99.8,100,100,98
12-31-2024,36059,Nassau County,280203030000,EAST MEADOW UNION FREE SCHOOL,EAST MEADOW UNION FREE SCHOOL,School District,0,99.79,100,100,100,100,100,99.66000000000001,100,100,99
12-31-2024,36119,Westchester County,661100996715,MOUNT TOM DAY SCHOOL,0.0,Private School,0,100,100,100,100,98,99,100,NA,NA,98
12-31-2024,36055,Monroe County,260501060004,BROOKSIDE ELEM SCHOOL,GREECE CENTRAL SCHOOL,Public School,0,99.74,100,100,100,100,100,99.22,NA,NA,99
12-31-2024,36093,Schenectady County,530600999304,BROWN SCHOOL,0.0,Private School,0,96.78999999999999,97,97,97,98,97,97.44,90,88,95
12-31-2024,36007,Broome County,31501060000,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,UNION-ENDICOTT CENTRAL SCHOOL,School District,0,98.98,99,99,99,99,99,98.86,99,99,98
12-31-2024,36047,Kings County,332000999653,BAYRIDGE PREP SCHOOL,0.0,Private School,0,100,100,100,100,99,100,100,99,100,99
12-31-2024,36103,Suffolk County,580602040003,AQUEBOGUE ELEM SCHOOL,RIVERHEAD CENTRAL SCHOOL,Public School,0,99.1,99,99,99,99,99,98.2,NA,NA,98
12-31-2024,36029,Erie County,142601997712,ARC HERITAGE EDUCATION PROGRAM,0.0,Private School,1,99.03999999999999,100,100,100,99,99,99.52,96,96,98
12-31-2024,36003,Allegany County,22302040001,CUBA-RUSHFORD MS HS,CUBA-RUSHFORD CENTRAL SCHOOL,Public School,0,99.46000000000001,100,100,100,91,99,99.72999999999999,98,98,97
12-31-2024,36103,Suffolk County,580306020001,MONTAUK SCHOOL,MONTAUK UNION FREE SCHOOL,Public School,0,99.32,99,99,99,100,99,99.32,100,100,99
12-31-2024,36103,Suffolk County,580105030006,COPIAGUE J H S,COPIAGUE UNION FREE SCHOOL,Public School,0,100,100,100,100,NA,100,100,100,100,100
12-31-2024,36103,Suffolk County,580106030002,NORTHWEST ELEM SCHOOL,AMITYVILLE UNION FREE SCHOOL,Public School,0,100,100,100,100,100,100,99.65,NA,NA,96
12-31-2024,36095,Schoharie County,541001996223,COUNTRY CLASSROOM,0.0,Private School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2024,36081,Queens County,342700227891,YESHIVA DARCHE TORAH,0.0,Private School,0,99.86,100,100,100,100,100,99.95,100,87,78
12-31-2024,36065,Oneida County,412300010011,MARTIN LUTHER KING JR SCHOOL,UTICA CITY SCHOOLS,Public School,0,100,100,100,100,100,100,100,100,NA,100
12-31-2024,36019,Clinton County,90301060003,CUMBERLAND HEAD ELEM SCHOOL,BEEKMANTOWN CENTRAL SCHOOL,Public School,0,99.81,100,100,100,100,100,99.07000000000001,NA,NA,99
12-31-2024,36099,Seneca County,560603659827,COUNTRY SIDE SCHOOL,0.0,Private School,0,21.740000000000002,17,17,17,0,30,4.35,0,0,0
12-31-2024,36027,Dutchess County,130200010006,SARGENT SCHOOL,BEACON CITY SCHOOLS,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2024,36001,Albany County,10100010028,THOMAS S OBRIEN SCHOOL,ALBANY CITY SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2024,36081,Queens County,342500806983,FLUSHING CHRISTIAN SCHOOL,0.0,Private School,1,98.56,99,99,99,95,99,98.56,94,100,96
12-31-2024,36065,Oneida County,411902040001,MEMORIAL PARK ELEMENTARY SCHOOL,WATERVILLE CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,99,NA,100
12-31-2024,36007,Broome County,31301040000,DEPOSIT CENTRAL SCHOOL DISTRICT,DEPOSIT CENTRAL SCHOOL,School District,0,99.59,94,94,94,99,100,94,99,100,99
12-31-2024,36087,Rockland County,500402226231,YESHIVA OF SPRING VALLEY - GIRLS DIVISION,0.0,Private School,0,99.81,100,100,100,99,100,99.81,100,100,99
12-31-2024,36111,Ulster County,621801060000,WALLKILL CENTRAL SCHOOL,WALLKILL CENTRAL SCHOOL,School District,0,98.99,100,100,100,99,100,99.06,99,97,97
12-31-2024,36019,Clinton County,9.9e+10,CHAMPLAIN VALLEY EDUCATIONAL SERVICES,0.0,BOCES School,0,100,100,100,100,100,100,99.55000000000001,100,100,100
12-31-2024,36117,Wayne County,650301040004,CS MIDDLE SCHOOL,CLYDE-SAVANNAH CENTRAL SCHOOL,Public School,0,100,100,100,100,NA,100,100,100,100,100
12-31-2024,36119,Westchester County,662300010046,MARTIN LUTHER KING SCHOOL,YONKERS CITY SCHOOLS,Public School,0,99.78,100,100,100,NA,100,99.78,NA,100,100
12-31-2024,36009,Cattaraugus County,42801060001,GOWANDA ES,GOWANDA CENTRAL SCHOOL,Public School,0,98.66,99,99,100,99,99,98.89,NA,NA,98
12-31-2024,36103,Suffolk County,580406060005,OLDFIELD J H S,HARBORFIELDS CENTRAL SCHOOL,Public School,0,99.53,100,100,100,99,100,99.69,100,100,99
12-31-2024,36029,Erie County,140600010133,PS 131 ACADEMY SCHOOL AT 86,BUFFALO CITY SCHOOLS,Public School,0,100,100,100,100,NA,100,100,99,98,98
12-31-2024,36071,Orange County,441600010021,MEADOW HILL GLOBAL EXPLORATIONS MAGNET,NEWBURGH ENLARGED CITY SCHOOL,Public School,0,99.29,99,99,99,99,99,97.15,100,100,97
12-31-2024,36055,Monroe County,261301060007,MINERVA DELAND SCHOOL,FAIRPORT CENTRAL SCHOOL,Public School,0,100,100,100,100,NA,100,100,100,100,100
12-31-2024,36059,Nassau County,280100010000,GLEN COVE CITY SCHOOLS,GLEN COVE CITY SCHOOLS,School District,0,98.16,99,99,99,98,99,98.1,98,97,96
12-31-2024,36065,Oneida County,412000050001,JOHN D GEORGE ELEM SCHOOL,SHERRILL CITY SCHOOLS,Public School,0,99.76,100,100,100,100,100,99.52,100,NA,99
12-31-2024,36067,Onondaga County,421001998802,CREATIVE ENVIRONMENT DAY SCHOOL,0.0,Private School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2024,36007,Broome County,31101060004,MAINE MEMORIAL SCHOOL,MAINE ENDWELL CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2024,36119,Westchester County,662200996242,WINDWARD SCHOOL (THE) - WESTCHESTER MIDDLE SCHOOL,0.0,Private School,0,100,100,100,100,100,100,99.67,100,100,100
12-31-2024,36061,New York County,310300996831,STEPHEN GAYNOR SCHOOL,0.0,Private School,0,99.48,99,99,100,97,100,99.48,96,100,97
12-31-2024,36007,Broome County,31301040002,DEPOSIT ES,DEPOSIT CENTRAL SCHOOL,Public School,0,99.57000000000001,88,88,88,99,100,87.98,NA,NA,99
12-31-2024,36111,Ulster County,621001060005,MARLBORO CENTRAL H S,MARLBORO CENTRAL SCHOOL,Public School,0,100,100,100,100,NA,100,99.68,100,100,99
12-31-2024,36103,Suffolk County,580105030005,COPIAGUE H S,COPIAGUE UNION FREE SCHOOL,Public School,0,98.42999999999999,100,100,100,NA,99,99.5,98,100,98
12-31-2024,36059,Nassau County,280515030000,JERICHO UNION FREE SCHOOL,JERICHO UNION FREE SCHOOL,School District,0,99.82,100,100,100,100,100,99.72999999999999,100,100,99
12-31-2024,36103,Suffolk County,580104030010,LINDENHURST S H S,LINDENHURST UNION FREE SCHOOL,Public School,0,99.72,100,100,100,NA,100,99.72,100,100,100
12-31-2024,36009,Cattaraugus County,41101040000,FRANKLINVILLE CENTRAL SCHOOL DISTRICT,FRANKLINVILLE CENTRAL SCHOOL,School District,0,100,100,100,100,100,100,99.85000000000001,100,100,100
12-31-2024,36029,Erie County,142500010009,TONAWANDA S H S,TONAWANDA CITY SCHOOLS,Public School,0,100,100,100,100,NA,100,100,100,100,100
12-31-2024,36055,Monroe County,261201166604,OUR LADY OF MERCY SCHOOL FOR YOUNG WOMEN,0.0,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2024,36047,Kings County,331500716881,A FANTIS PAROCHIAL SCHOOL,0.0,Private School,3,100,98,98,98,99,100,97.3,97,95,96
12-31-2024,36047,Kings County,331700226429,GAN ACADEMY,0.0,Private School,1,98.77,94,94,94,100,93,91.36,NA,NA,90
12-31-2024,36029,Erie County,142801060017,NORTHWOOD ELEM SCHOOL - WEST SENECA,WEST SENECA CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2024,36081,Queens County,342600125901,DIVINE WISDOM CATHOLIC ACADEMY,0.0,Private School,0,99.39,100,100,100,99,100,100,100,98,98
12-31-2024,36047,Kings County,332000226957,YESHIVA OHEL MOSHE,0.0,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2024,36041,Hamilton County,200701040001,LONG LAKE CENTRAL SCHOOL,LONG LAKE CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2024,36103,Suffolk County,580504806692,WEST SAYVILLE CHRISTIAN SCHOOL,0.0,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2024,36059,Nassau County,280407226637,NORTH SHORE HEBREW ACADEMY MIDDLE SCHOOL,0.0,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2024,36055,Monroe County,261600010010,SCHOOL 10 DR WALTER COOPER ACADEMY,ROCHESTER CITY SCHOOLS,Public School,0,99.68,100,100,100,99,99,99.68,97,NA,99
12-31-2024,36007,Broome County,31601060041,VESTAL MIDDLE SCHOOL,VESTAL CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2024,36027,Dutchess County,132101060016,ORCHARD VIEW ALTERNATIVE HIGH SCHOOL,WAPPINGERS CENTRAL SCHOOL,Public School,0,100,100,100,100,NA,100,100,98,98,97
12-31-2024,36055,Monroe County,261600010016,SCHOOL 16 JOHN WALTON SPENCER,ROCHESTER CITY SCHOOLS,Public School,0,97.75,98,98,98,99,99,98.03,94,NA,97
12-31-2024,36029,Erie County,141201060001,EDEN JR/SR HIGH SCHOOL,EDEN CENTRAL SCHOOL,Public School,0,100,100,100,100,99,100,100,100,100,100
12-31-2024,36115,Washington County,640701040004,QUAKER ST ELEM SCHOOL,GRANVILLE CENTRAL SCHOOL,Public School,0,100,100,100,100,98,100,100,92,NA,98
12-31-2024,36059,Nassau County,280401030001,PARK SCHOOL,WESTBURY UNION FREE SCHOOLS,Public School,0,99.48,98,98,100,99,98,97.24000000000001,NA,NA,97
12-31-2024,36055,Monroe County,264356245455,UTA of Kiryas Joel - Klein Boys,0.0,Private School,0,96.73,98,98,98,NA,98,97.46000000000001,88,83,72
12-31-2024,36055,Monroe County,261201060006,PENFIELD S H S,PENFIELD CENTRAL SCHOOL,Public School,0,100,100,100,100,NA,100,100,100,100,100
12-31-2024,36069,Ontario County,431201040003,NAPLES ELEM SCHOOL,NAPLES CENTRAL SCHOOL,Public School,0,99.67,100,100,100,99,100,99.67,98,NA,99
12-31-2024,36001,Albany County,10100010034,ALBANY H S,ALBANY CITY SCHOOL,Public School,0,99.3,100,100,100,NA,100,99.46000000000001,99,100,99
12-31-2024,36055,Monroe County,261600165998,NATIVITY PREPARATORY ACADEMY,0.0,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2024,36079,Putnam County,480401040002,HALDANE HIGH SCHOOL,HALDANE CENTRAL SCHOOL,Public School,0,98.16,99,99,100,NA,99,98.47,99,97,94
12-31-2024,36081,Queens County,342400125992,SACRED HEART SCHOOL - E GLENDALE,0.0,Private School,0,97.13000000000001,100,100,100,94,100,99.64,90,79,90
12-31-2024,36033,Franklin County,161501060000,MALONE CENTRAL SCHOOL,MALONE CENTRAL SCHOOL,School District,0,99.95,98,98,98,100,100,97.78999999999999,100,100,100
12-31-2024,36119,Westchester County,662300998304,SARAH LAWRENCE EARLY CHLDHD CTR,0.0,Private School,0,96.49,98,98,98,98,96,96.49,NA,NA,95
12-31-2024,36017,Chenango County,80201040002,GREENLAWN ES,BAINBRIDGE GUILFORD CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,98,NA,100
12-31-2024,36061,New York County,310300229121,YESHIVA KETANA OF MANHATTAN,0.0,Private School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2024,36059,Nassau County,280522030006,WOODWARD PARKWAY SCHOOL,FARMINGDALE UNION FREE SCHOOL,Public School,0,99.74,100,100,100,100,100,99.48,NA,NA,99
12-31-2024,36087,Rockland County,500108145040,ST ANTHONY SCHOOL,0.0,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2024,36065,Oneida County,412300010016,JOHN F HUGHES SCHOOL,UTICA CITY SCHOOLS,Public School,0,99.48,99,99,99,99,99,99.48,100,NA,99
12-31-2024,36029,Erie County,140600010019,PS 19 NATIVE AMERICAN MAGNET SCHOOL,BUFFALO CITY SCHOOLS,Public School,0,100,100,100,100,100,100,100,99,100,99
12-31-2024,36067,Onondaga County,420901060009,DONALD S. RAY MIDDLE SCHOOL,BALDWINSVILLE CENTRAL SCHOOL,Public School,0,99.88,100,100,100,100,100,99.88,100,100,100
12-31-2024,36067,Onondaga County,420411060000,JAMESVILLE-DEWITT CENTRAL SCHOOL,JAMESVILLE-DEWITT CENTRAL SCHOOL,School District,0,99.87,100,100,100,100,100,99.83,100,100,99
12-31-2024,36047,Kings County,331600226483,TALMUD TORAH DNITRA,0.0,Private School,0,100,100,100,100,NA,100,100,100,99,99
12-31-2024,36059,Nassau County,280222175628,OUR LADY OF VICTORY SCHOOL - BELLMORE STREET,0.0,Private School,0,100,100,100,100,100,100,99.7,100,100,100
12-31-2024,36103,Suffolk County,580602040008,RIVERHEAD S H S,RIVERHEAD CENTRAL SCHOOL,Public School,0,97.86,99,99,99,NA,98,98.17,100,99,97
12-31-2024,36029,Erie County,140203806578,CHRISTIAN CENTRAL ACADEMY,0.0,Private School,1,99.58,100,100,100,99,99,99.58,98,98,98
12-31-2024,36071,Orange County,441903997088,TUXEDO PARK SCHOOL,0.0,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2024,36123,Yates County,680601659893,STONY RIDGE,0.0,Private School,0,92,96,96,100,85,100,92,86,100,80
12-31-2024,36059,Nassau County,280214226330,IVDU LONG ISLAND,0.0,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2024,36103,Suffolk County,580235060005,FRANK P. LONG INTERMEDIATE SCHOOL,SOUTH COUNTRY CENTRAL SCHOOL,Public School,0,99.44,99,99,99,99,99,98.13,NA,NA,98
12-31-2024,36061,New York County,310200996817,RUDOLF STEINER SCHOOL,0.0,Private School,0,97.19,96,96,96,91,98,96.39,87,93,86
12-31-2024,36039,Greene County,190301040000,CAIRO-DURHAM CENTRAL SCHOOL,CAIRO-DURHAM CENTRAL SCHOOL,School District,0,99.81,100,100,100,100,100,99.81,100,100,100
12-31-2024,36051,Livingston County,241101040000,KESHEQUA CENTRAL SCHOOL DISTRICT,KESHEQUA CENTRAL SCHOOL,School District,0,100,100,100,100,100,100,100,100,100,99
12-31-2024,36037,Genesee County,181302040000,PEMBROKE CENTRAL SCHOOL,PEMBROKE CENTRAL SCHOOL,School District,0,98.7,99,99,99,99,100,98.81,99,100,98
12-31-2024,36013,Chautauqua County,62901040004,WESTFIELD MS,WESTFIELD CENTRAL SCHOOL,Public School,0,99.29,100,100,100,95,100,100,99,100,97
12-31-2024,36013,Chautauqua County,61700010007,MILTON J FLETCHER ES,JAMESTOWN CITY SCHOOL,Public School,0,99.81,100,100,100,100,100,99.62,NA,NA,99
12-31-2024,36027,Dutchess County,132101997683,RANDOLPH SCHOOL (THE),0.0,Private School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2024,36013,Chautauqua County,61001040001,BEMUS ES,BEMUS POINT CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.66000000000001,NA,NA,100
12-31-2024,36103,Suffolk County,580404030009,NORTHPORT S H S,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL,Public School,0,99.46000000000001,100,100,100,NA,100,99.72999999999999,100,100,99
12-31-2024,36059,Nassau County,280209030001,ARCHER STREET SCHOOL,FREEPORT UNION FREE SCHOOL,Public School,0,99.56,99,99,99,100,100,98.68,NA,NA,99
12-31-2024,36115,Washington County,641610040000,CAMBRIDGE CENTRAL SCHOOL,CAMBRIDGE CENTRAL SCHOOL,School District,0,100,100,100,100,100,100,100,100,98,99
12-31-2024,36061,New York County,310200515854,CHOIR SCHOOL-ST THOMAS CHURCH,0.0,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2024,36009,Cattaraugus County,43001658557,SEAGER HILL SCHOOL,0.0,Private School,0,0,0,0,0,0,0,0,0,0,0
12-31-2024,36059,Nassau County,280502175624,OUR LADY OF MERCY ACADEMY,0.0,Private School,0,100,100,100,100,NA,100,99.48,100,100,99
12-31-2024,36025,Delaware County,121901040000,WALTON CENTRAL SCHOOL DISTRICT,WALTON CENTRAL SCHOOL,School District,0,99.88,100,100,100,100,100,99.75,100,99,99
12-31-2024,36059,Nassau County,280206030004,SEAFORD MANOR SCHOOL,SEAFORD UNION FREE SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2024,36047,Kings County,331400226899,BNOS YAKOV SCHOOL FOR GIRLS (HARRISON AVE),0.0,Private School,0,99.56,100,100,100,99,100,99.56,99,86,93
12-31-2024,36059,Nassau County,280215030002,LAWRENCE PRIMARY SCHOOL 2,LAWRENCE UNION FREE SCHOOL,Public School,0,98.85000000000001,99,99,99,99,99,99.08,NA,NA,98
12-31-2024,36103,Suffolk County,580211060003,HOLBROOK ROAD SCHOOL,MIDDLE COUNTRY CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.22,NA,NA,99
12-31-2024,36111,Ulster County,621601060000,SAUGERTIES CENTRAL SCHOOL,SAUGERTIES CENTRAL SCHOOL,School District,0,99.74,100,100,100,100,100,99.36,100,100,99
12-31-2024,36103,Suffolk County,580513030005,CHARLES A MULLIGAN INTERMEDIATE SCHOOL,CENTRAL ISLIP U F S,Public School,0,99.9,100,100,100,98,100,99.38,90,NA,98
12-31-2024,36117,Wayne County,650501040000,LYONS CENTRAL SCHOOL,LYONS CENTRAL SCHOOL,School District,0,99.77000000000001,100,100,100,99,100,99.77000000000001,99,100,99
12-31-2024,36059,Nassau County,280209030004,COLUMBUS AVENUE SCHOOL,FREEPORT UNION FREE SCHOOL,Public School,0,99.77000000000001,100,100,100,100,100,99.77000000000001,NA,NA,99
12-31-2024,36047,Kings County,332000226659,EMUNAS BAIS YAAKOV HIGH SCHOOL,0.0,Private School,0,99.41,100,100,100,NA,100,99.41,100,98,96
12-31-2024,36115,Washington County,640701040000,GRANVILLE CENTRAL SCHOOL,GRANVILLE CENTRAL SCHOOL,School District,0,100,100,100,100,99,100,100,99,100,99
12-31-2024,36007,Broome County,30101060002,CHENANGO FORKS MIDDLE SCHOOL,CHENANGO FORKS CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,99
12-31-2024,36001,Albany County,10701030001,HEATLY SCHOOL,GREEN ISLAND UNION FREE SCHOOL,Public School,0,99.61,100,100,100,99,100,99.22999999999999,100,100,98
12-31-2024,36067,Onondaga County,421501060011,LIVERPOOL HIGH SCHOOL,LIVERPOOL CENTRAL SCHOOL,Public School,0,99.76,100,100,100,NA,100,99.9,100,100,100
12-31-2024,36015,Chemung County,70600010021,ERNIE DAVIS ACADEMY,ELMIRA CITY SCHOOL,Public School,0,100,100,100,100,NA,100,99.87,100,100,100
12-31-2024,36101,Steuben County,571901040003,ARKPORT ELEM SCHOOL,ARKPORT CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.16,100,NA,99
12-31-2024,36029,Erie County,141601060007,HAMBURG SHS,HAMBURG CENTRAL SCHOOL,Public School,0,99.8,100,100,100,NA,100,99.7,100,100,100
12-31-2024,36091,Saratoga County,520302060002,SKANO ELEM SCHOOL,SHENENDEHOWA CENTRAL SCHOOL,Public School,0,99.45,100,100,100,99,99,99.45,NA,NA,99
12-31-2024,36123,Yates County,680801659945,WOOD CORNER MENNONITE SCHOOL,0.0,Private School,0,31.819999999999997,55.00000000000001,55.00000000000001,77,35,59,45.45,12,0,18
12-31-2024,36029,Erie County,142601030011,HOOVER MS,KENMORE-TONAWANDA UFSD,Public School,1,99.87,99,99,99,100,100,99.22,100,100,99
12-31-2024,36029,Erie County,140203060011,COUNTRY PARKWAY ES,WILLIAMSVILLE CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2024,36079,Putnam County,480404020001,GARRISON SCHOOL,GARRISON UNION FREE SCHOOL,Public School,0,99.53999999999999,100,100,100,99,100,99.53999999999999,100,100,99
12-31-2024,36103,Suffolk County,580201860934,ACADEMY CHARTER SCHOOL - WYANDANCH,0.0,Public School,0,97.5,98,98,98,97,98,96.5,NA,NA,96
12-31-2024,36111,Ulster County,620600999061,MAPLE RIDGE SCHOOL,0.0,Private School,0,98.33,100,100,100,93,97,96.67,83,100,88
12-31-2024,36029,Erie County,141201060005,EDEN ELEMENTARY,EDEN CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2024,36075,Oswego County,512404240016,East School,0.0,Private School,0,0,0,0,0,0,0,0,0,0,0
12-31-2024,36015,Chemung County,70901060007,HORSEHEADS SHS,HORSEHEADS CENTRAL SCHOOL,Public School,0,100,100,100,100,NA,100,100,100,100,100
12-31-2024,36005,Bronx County,321000997736,ETHICAL CULTURE THE FIELDSTON UPPER SCHOOL,0.0,Private School,0,100,100,100,100,NA,100,99.67,100,100,100
12-31-2024,36055,Monroe County,261901060013,KLEM ROAD SOUTH ELEM SCHOOL,WEBSTER CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.81,NA,NA,100
12-31-2024,36099,Seneca County,560603659825,ROLLING MEADOWS SCHOOL,0.0,Private School,0,0,0,0,0,0,0,0,0,0,0
12-31-2024,36081,Queens County,342400125941,ST LEO SCHOOL,0.0,Private School,0,100,100,100,100,99,100,100,98,97,99
12-31-2024,36047,Kings County,332100226486,YESHIVAT MEKOR HAIM HIGH SCHOOL,0.0,Private School,0,100,100,100,100,NA,100,100,100,100,100
12-31-2024,36119,Westchester County,660405030000,ARDSLEY UNION FREE SCHOOL,ARDSLEY UNION FREE SCHOOL,School District,0,99.65,100,100,100,99,100,99.65,99,99,98
12-31-2024,36047,Kings County,331500226334,UNITED TALMUDICAL ACADEMY - 1275,0.0,Private School,0,99.72,100,99,100,100,100,99.17,NA,NA,98
12-31-2024,36047,Kings County,332100206993,RABBINICAL ACADEMY MESIVTA RABBI CHAIM BERLIN,0.0,Private School,0,100,100,100,100,NA,100,100,100,100,100
12-31-2024,36059,Nassau County,280227030000,WEST HEMPSTEAD U F S,WEST HEMPSTEAD U F S,School District,0,99.52,100,100,100,99,100,99.03999999999999,99,97,98
12-31-2024,36063,Niagara County,400601060000,NEWFANE CENTRAL SCHOOL,NEWFANE CENTRAL SCHOOL,School District,0,99.92,100,100,100,100,100,99.85000000000001,99,100,99
12-31-2024,36013,Chautauqua County,61503040002,FORESTVILLE ES,FORESTVILLE CENTRAL SCHOOL,Public School,0,100,100,100,100,99,100,100,96,NA,99
12-31-2024,36103,Suffolk County,580917020001,EAST QUOGUE SCHOOL,EAST QUOGUE UNION FREE  SCHOOL,Public School,0,100,100,100,100,100,100,100,100,NA,100
12-31-2024,36083,Rensselaer County,490301115686,HOLY SPIRIT SCHOOL,0.0,Private School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2024,36059,Nassau County,280227030002,WEST HEMPSTEAD MS,WEST HEMPSTEAD U F S,Public School,0,100,100,100,100,NA,100,99.58,100,97,97
12-31-2024,36063,Niagara County,401001060003,FRICANO PRIMARY SCHOOL,STARPOINT CENTRAL SCHOOL,Public School,0,99.68,100,100,100,100,100,100,NA,NA,100
