OBJECTID,County,Survey_Type,Vaccine,Metric,Value_Percent,Enrollment,Year
60596,FREMONT,Kindergarten,HepB,Nonmedical Exemption,8.6,362,2018/2019
60597,FREMONT,Kindergarten,HepB,Fully Immunized,94.2,365,2019/2020
60598,FREMONT,Kindergarten,HepB,Fully Immunized,93.1,362,2020/2021
60599,FREMONT,Kindergarten,Polio,Nonmedical Exemption,4.7,362,2020/2021
60600,FREMONT,School,Polio,Fully Immunized,92.6,4467,2022/2023
60601,FREMONT,School,HepB,Nonmedical Exemption,5.3,4126,2024/2025
60602,FREMONT,Child Care/Preschool,Varicella,In Process,2,594,2025/2026
60603,FREMONT,Kindergarten,HepB,Incomplete Record,0.6,317,2025/2026
60604,FREMONT,School,HepB,Incomplete Record,0.4,4306,2025/2026
60605,FREMONT,School,Tdap,No Record,0,2321,2025/2026
60606,FREMONT,School,Varicella,Medical Exemption,0,4306,2025/2026
60607,GARFIELD,Kindergarten,Polio,No Record,0.6,854,2017/2018
60608,GARFIELD,School,MMR,Medical Exemption,0,10774,2017/2018
60609,GARFIELD,School,Tdap,No Record,1.6,5518,2017/2018
60610,GARFIELD,Kindergarten,Varicella,Incomplete Record,6.5,713,2018/2019
60611,GARFIELD,School,MMR,Nonmedical Exemption,3,12102,2019/2020
60612,GARFIELD,Child Care/Preschool,DTaP,Fully Immunized,95,786,2020/2021
60613,GARFIELD,Child Care/Preschool,HepB,Fully Immunized,95.2,786,2020/2021
60614,GARFIELD,Child Care/Preschool,Hib,Incomplete Record,1,786,2020/2021
60615,GARFIELD,School,Varicella,Incomplete Record,2.3,11584,2020/2021
60616,GARFIELD,School,Varicella,Nonmedical Exemption,2.3,11584,2020/2021
60617,GARFIELD,Kindergarten,DTaP,In Process,0.8,997,2021/2022
60618,GARFIELD,Kindergarten,Varicella,Nonmedical Exemption,2.3,997,2021/2022
60619,GARFIELD,School,Varicella,Fully Immunized,93.1,10841,2021/2022
60620,GARFIELD,Child Care/Preschool,Hib,Incomplete Record,1.8,904,2022/2023
60621,GARFIELD,School,HepB,Medical Exemption,0.2,11864,2022/2023
60622,GARFIELD,School,Tdap,No Record,0.8,6603,2023/2024
60623,GARFIELD,Child Care/Preschool,Polio,Incomplete Record,0.9,855,2024/2025
60624,GARFIELD,School,DTaP,No Record,0.8,11498,2024/2025
60625,GARFIELD,School,HepB,Medical Exemption,0.1,11498,2024/2025
60626,GARFIELD,Kindergarten,MMR,Medical Exemption,0,797,2025/2026
60627,GARFIELD,School,HepB,Fully Immunized,95.7,10864,2025/2026
60628,GARFIELD,School,Tdap,Incomplete Record,2.7,6195,2025/2026
60629,GARFIELD,School,Tdap,No Record,0.1,6195,2025/2026
60630,GILPIN,School,DTaP,Fully Immunized,90.4,446,2017/2018
60631,GILPIN,School,Varicella,Fully Immunized,88.6,446,2017/2018
60632,GILPIN,Child Care/Preschool,DTaP,Fully Immunized,89.3,75,2018/2019
60633,GILPIN,Child Care/Preschool,MMR,In Process,1.3,75,2018/2019
60634,GILPIN,Kindergarten,Varicella,In Process,0,35,2019/2020
60635,GILPIN,Child Care/Preschool,DTaP,Fully Immunized,93.3,45,2020/2021
60636,GILPIN,Child Care/Preschool,Varicella,In Process,2.2,45,2020/2021
60637,GILPIN,Child Care/Preschool,DTaP,Incomplete Record,0,39,2021/2022
60638,GILPIN,Child Care/Preschool,PCV,Fully Immunized,89.7,39,2021/2022
60639,GILPIN,Child Care/Preschool,PCV,No Record,0,49,2022/2023
60640,GILPIN,Child Care/Preschool,Polio,No Record,0,49,2022/2023
60641,GILPIN,Child Care/Preschool,Polio,Nonmedical Exemption,12.2,49,2022/2023
60642,GILPIN,Kindergarten,DTaP,In Process,0,23,2022/2023
60643,GILPIN,Kindergarten,Polio,Fully Immunized,82.6,23,2022/2023
60644,GILPIN,Child Care/Preschool,HepB,Fully Immunized,85.3,34,2023/2024
60645,GILPIN,Child Care/Preschool,Varicella,Nonmedical Exemption,14.7,34,2023/2024
60646,GILPIN,Kindergarten,MMR,In Process,0,18,2023/2024
60647,GILPIN,Kindergarten,Varicella,Nonmedical Exemption,27.8,18,2023/2024
60648,GILPIN,Kindergarten,HepB,Medical Exemption,0,25,2024/2025
60649,GILPIN,Kindergarten,HepB,No Record,0,25,2024/2025
60650,GILPIN,School,Tdap,Nonmedical Exemption,5.1,197,2024/2025
60651,GILPIN,Kindergarten,DTaP,Incomplete Record,0,25,2025/2026
60652,GILPIN,Kindergarten,MMR,No Record,0,25,2025/2026
60653,GILPIN,School,MMR,Incomplete Record,0,309,2025/2026
60654,GILPIN,School,Varicella,Nonmedical Exemption,10,309,2025/2026
60655,GRAND,Child Care/Preschool,Varicella,No Record,1.2,258,2017/2018
60656,GRAND,Kindergarten,MMR,In Process,5.6,125,2017/2018
60657,GRAND,Kindergarten,Varicella,Fully Immunized,86.4,125,2017/2018
60658,GRAND,School,Tdap,In Process,2.4,977,2018/2019
60659,GRAND,Child Care/Preschool,,Summary Compliant,97.3,259,2019/2020
60660,GRAND,Child Care/Preschool,MMR,Incomplete Record,0,259,2019/2020
60661,GRAND,Kindergarten,Polio,Incomplete Record,4.3,115,2019/2020
60662,GRAND,Child Care/Preschool,Polio,Medical Exemption,0,231,2020/2021
60663,GRAND,Kindergarten,Polio,Incomplete Record,5.5,128,2022/2023
60664,GRAND,Kindergarten,MMR,Fully Immunized,80,85,2023/2024
60665,GRAND,Child Care/Preschool,Polio,Nonmedical Exemption,4.3,257,2024/2025
60666,GRAND,Kindergarten,Polio,No Record,1.6,125,2024/2025
60667,GRAND,School,MMR,Nonmedical Exemption,3.5,1690,2024/2025
60668,GRAND,School,Tdap,No Record,2.2,952,2024/2025
60669,GRAND,Child Care/Preschool,HepB,In Process,2.2,227,2025/2026
60670,GRAND,Child Care/Preschool,Hib,Nonmedical Exemption,4.8,227,2025/2026
60671,GUNNISON,Child Care/Preschool,DTaP,In Process,23,270,2017/2018
60672,GUNNISON,Kindergarten,MMR,In Process,1.1,185,2017/2018
60673,GUNNISON,Kindergarten,Polio,Incomplete Record,15.7,185,2017/2018
60674,GUNNISON,Kindergarten,Polio,Incomplete Record,3.4,145,2019/2020
60675,GUNNISON,School,HepB,No Record,0.6,2037,2019/2020
60676,GUNNISON,School,HepB,Medical Exemption,0,2012,2020/2021
60677,GUNNISON,Child Care/Preschool,HepB,Medical Exemption,0,335,2021/2022
60678,GUNNISON,Child Care/Preschool,MMR,Nonmedical Exemption,3,335,2021/2022
60679,GUNNISON,Child Care/Preschool,PCV,Fully Immunized,88.7,335,2021/2022
60680,GUNNISON,Child Care/Preschool,DTaP,No Record,1.9,377,2022/2023
60681,GUNNISON,Child Care/Preschool,HepB,Fully Immunized,87.5,377,2022/2023
60682,GUNNISON,Child Care/Preschool,HepB,Incomplete Record,8,377,2022/2023
60683,GUNNISON,Child Care/Preschool,Hib,In Process,0.5,377,2022/2023
60684,GUNNISON,Child Care/Preschool,MMR,In Process,0.5,377,2022/2023
60685,GUNNISON,Child Care/Preschool,Varicella,Incomplete Record,10,279,2023/2024
60686,GUNNISON,School,DTaP,No Record,2.5,1995,2023/2024
60687,GUNNISON,Child Care/Preschool,DTaP,In Process,0.6,341,2024/2025
60688,GUNNISON,Child Care/Preschool,Hib,Nonmedical Exemption,1.8,341,2024/2025
60689,GUNNISON,Kindergarten,HepB,No Record,0,129,2025/2026
60690,GUNNISON,Kindergarten,MMR,Incomplete Record,7.8,129,2025/2026
60691,HINSDALE,Kindergarten,Varicella,Medical Exemption,0,10,2017/2018
60692,HINSDALE,School,Polio,Medical Exemption,0,85,2017/2018
60693,HINSDALE,Child Care/Preschool,MMR,In Process,15.8,19,2018/2019
60694,HINSDALE,Kindergarten,MMR,Incomplete Record,0,4,2018/2019
60695,HINSDALE,Kindergarten,HepB,Incomplete Record,0,7,2019/2020
60696,HINSDALE,School,HepB,Fully Immunized,73.7,76,2019/2020
60697,HINSDALE,School,HepB,Nonmedical Exemption,26.3,76,2019/2020
60698,HINSDALE,School,Polio,In Process,1.3,76,2019/2020
60699,HINSDALE,Child Care/Preschool,Hib,No Record,0,22,2020/2021
60700,HINSDALE,Child Care/Preschool,Polio,Medical Exemption,0,22,2020/2021
60701,HINSDALE,School,DTaP,Medical Exemption,1.7,59,2020/2021
60702,HINSDALE,Child Care/Preschool,Polio,In Process,0,16,2021/2022
60703,HINSDALE,Child Care/Preschool,Polio,Incomplete Record,0,16,2021/2022
60704,HINSDALE,Child Care/Preschool,Varicella,Incomplete Record,0,16,2021/2022
60705,HINSDALE,Kindergarten,MMR,Incomplete Record,0,7,2022/2023
60706,HINSDALE,Kindergarten,Polio,No Record,0,7,2022/2023
60707,HINSDALE,Kindergarten,Varicella,In Process,0,7,2022/2023
60708,HINSDALE,Child Care/Preschool,HepB,Fully Immunized,78.9,19,2023/2024
60709,HINSDALE,Child Care/Preschool,MMR,In Process,0,19,2023/2024
60710,HINSDALE,Child Care/Preschool,MMR,Nonmedical Exemption,15.8,19,2023/2024
60711,HINSDALE,Child Care/Preschool,Polio,No Record,0,19,2023/2024
60712,HINSDALE,Child Care/Preschool,PCV,Medical Exemption,0,12,2024/2025
60713,HINSDALE,Child Care/Preschool,PCV,No Record,0,12,2024/2025
60714,HINSDALE,Kindergarten,,Summary Compliant,100,5,2024/2025
60715,HINSDALE,Kindergarten,MMR,Incomplete Record,0,5,2024/2025
60716,HINSDALE,Kindergarten,Varicella,Incomplete Record,0,5,2024/2025
60717,HINSDALE,Child Care/Preschool,Hib,No Record,0,16,2025/2026
60718,HINSDALE,Kindergarten,,Summary Compliant,100,4,2025/2026
60719,HINSDALE,Kindergarten,Polio,Medical Exemption,0,4,2025/2026
60720,HINSDALE,Kindergarten,Varicella,Medical Exemption,0,4,2025/2026
60721,HUERFANO,Child Care/Preschool,HepB,Nonmedical Exemption,4,101,2017/2018
60722,HUERFANO,Child Care/Preschool,MMR,Incomplete Record,0,51,2019/2020
60723,HUERFANO,Child Care/Preschool,Varicella,Incomplete Record,0,51,2019/2020
60724,HUERFANO,School,DTaP,No Record,0,608,2020/2021
60725,HUERFANO,Child Care/Preschool,,Summary Compliant,100,48,2021/2022
60726,HUERFANO,Child Care/Preschool,Polio,Fully Immunized,95.8,48,2021/2022
60727,HUERFANO,Child Care/Preschool,Polio,In Process,0,48,2021/2022
60728,HUERFANO,School,Tdap,Nonmedical Exemption,7.9,382,2021/2022
60729,HUERFANO,Kindergarten,Polio,Nonmedical Exemption,2.3,43,2022/2023
60730,HUERFANO,Child Care/Preschool,HepB,In Process,0,66,2023/2024
60731,HUERFANO,Child Care/Preschool,Hib,Nonmedical Exemption,1.5,66,2023/2024
60732,HUERFANO,Kindergarten,DTaP,Incomplete Record,0,51,2023/2024
60733,HUERFANO,School,DTaP,In Process,2.3,708,2023/2024
60734,HUERFANO,School,HepB,Medical Exemption,0.3,708,2023/2024
60735,HUERFANO,Child Care/Preschool,HepB,Nonmedical Exemption,1.7,58,2024/2025
60736,HUERFANO,Child Care/Preschool,Varicella,Incomplete Record,0,40,2025/2026
60737,JACKSON,Kindergarten,Varicella,Incomplete Record,20,10,2017/2018
60738,JACKSON,Child Care/Preschool,DTaP,Medical Exemption,0,17,2019/2020
60739,JACKSON,Child Care/Preschool,HepB,No Record,0,17,2019/2020
60740,JACKSON,Child Care/Preschool,PCV,Nonmedical Exemption,5.9,17,2019/2020
60741,JACKSON,Kindergarten,Polio,Fully Immunized,88.9,9,2020/2021
60742,JACKSON,School,HepB,Fully Immunized,94.4,143,2020/2021
60743,JACKSON,School,DTaP,Fully Immunized,92.9,156,2021/2022
60744,JACKSON,Kindergarten,Polio,Fully Immunized,75,16,2022/2023
60745,JACKSON,School,HepB,Incomplete Record,1.2,164,2022/2023
60746,JACKSON,Child Care/Preschool,HepB,Incomplete Record,0,16,2023/2024
60747,JACKSON,Child Care/Preschool,PCV,No Record,0,16,2023/2024
60748,JACKSON,Kindergarten,MMR,Medical Exemption,0,9,2023/2024
60749,JACKSON,School,DTaP,Incomplete Record,2.2,137,2023/2024
60750,JACKSON,Child Care/Preschool,DTaP,Nonmedical Exemption,0,13,2024/2025
60751,JACKSON,Kindergarten,HepB,No Record,0,8,2024/2025
60752,JACKSON,Kindergarten,Varicella,Medical Exemption,0,8,2024/2025
60753,JACKSON,School,HepB,Fully Immunized,93.1,130,2024/2025
60754,JACKSON,Child Care/Preschool,Hib,Incomplete Record,0,14,2025/2026
60755,JACKSON,Child Care/Preschool,MMR,In Process,0,14,2025/2026
60756,JACKSON,School,Varicella,Fully Immunized,93.9,114,2025/2026
60757,JEFFERSON,Child Care/Preschool,Hib,Medical Exemption,0.1,11444,2017/2018
60758,JEFFERSON,Child Care/Preschool,PCV,Nonmedical Exemption,2.5,11444,2017/2018
60759,JEFFERSON,Kindergarten,DTaP,Fully Immunized,88.1,6093,2017/2018
60760,JEFFERSON,Kindergarten,MMR,No Record,0.1,6093,2017/2018
60761,JEFFERSON,School,Polio,Incomplete Record,1.3,82977,2018/2019
60762,JEFFERSON,School,Varicella,Nonmedical Exemption,3.2,82977,2018/2019
60763,JEFFERSON,Child Care/Preschool,DTaP,Incomplete Record,0.6,11723,2019/2020
60764,JEFFERSON,Child Care/Preschool,MMR,In Process,1.5,11723,2019/2020
60765,JEFFERSON,Kindergarten,DTaP,Medical Exemption,0.2,5797,2020/2021
60766,JEFFERSON,Child Care/Preschool,PCV,In Process,0.6,10027,2021/2022
60767,JEFFERSON,Kindergarten,Varicella,Medical Exemption,0.2,6103,2021/2022
60768,JEFFERSON,Child Care/Preschool,DTaP,Fully Immunized,96.1,9794,2022/2023
60769,JEFFERSON,Kindergarten,Polio,Nonmedical Exemption,4.5,5739,2022/2023
60770,JEFFERSON,School,Tdap,Incomplete Record,4.5,45036,2022/2023
60771,JEFFERSON,Child Care/Preschool,HepB,Fully Immunized,95.7,9729,2023/2024
60772,JEFFERSON,Child Care/Preschool,Hib,Nonmedical Exemption,1.8,9729,2023/2024
60773,JEFFERSON,Child Care/Preschool,Hib,In Process,0.8,10490,2024/2025
60774,JEFFERSON,Child Care/Preschool,MMR,Incomplete Record,0.8,10490,2024/2025
60775,JEFFERSON,Kindergarten,DTaP,Fully Immunized,91.4,5461,2024/2025
60776,JEFFERSON,School,MMR,Nonmedical Exemption,2.7,77010,2024/2025
60777,JEFFERSON,Child Care/Preschool,HepB,Medical Exemption,0.2,10888,2025/2026
60778,JEFFERSON,Child Care/Preschool,PCV,Nonmedical Exemption,2.7,10888,2025/2026
60779,JEFFERSON,Kindergarten,MMR,Nonmedical Exemption,4.7,5405,2025/2026
60780,KIOWA,Kindergarten,,Summary Compliant,100,30,2017/2018
60781,KIOWA,Child Care/Preschool,Hib,Fully Immunized,97.7,44,2018/2019
60782,KIOWA,Kindergarten,Polio,In Process,0,17,2018/2019
60783,KIOWA,Kindergarten,Polio,In Process,0,21,2019/2020
60784,KIOWA,School,Tdap,Nonmedical Exemption,0,108,2019/2020
60785,KIOWA,School,Polio,In Process,0,220,2020/2021
60786,KIOWA,Child Care/Preschool,PCV,Incomplete Record,0,35,2021/2022
60787,KIOWA,Child Care/Preschool,Varicella,Fully Immunized,100,35,2021/2022
60788,KIOWA,School,Polio,Medical Exemption,0,209,2021/2022
60789,KIOWA,Child Care/Preschool,Hib,Incomplete Record,2.8,36,2022/2023
60790,KIOWA,School,HepB,No Record,0,212,2023/2024
60791,KIOWA,Child Care/Preschool,PCV,No Record,0,26,2024/2025
60792,KIOWA,Child Care/Preschool,PCV,Medical Exemption,0,26,2025/2026
60793,KIOWA,Kindergarten,HepB,Medical Exemption,0,15,2025/2026
60794,KIOWA,School,Polio,No Record,0,197,2025/2026
60795,KIT CARSON,Child Care/Preschool,Hib,Medical Exemption,0,173,2017/2018
60796,KIT CARSON,School,HepB,Incomplete Record,0,1719,2018/2019
60797,KIT CARSON,Child Care/Preschool,HepB,No Record,0.6,158,2019/2020
60798,KIT CARSON,Kindergarten,DTaP,Incomplete Record,1.2,85,2019/2020
60799,KIT CARSON,Kindergarten,Varicella,Medical Exemption,0,85,2019/2020
60800,KIT CARSON,School,Polio,Nonmedical Exemption,3.5,1267,2019/2020
60801,KIT CARSON,Kindergarten,Polio,Fully Immunized,86.8,91,2020/2021
60802,KIT CARSON,Child Care/Preschool,HepB,Nonmedical Exemption,1.4,144,2022/2023
60803,KIT CARSON,Child Care/Preschool,Varicella,In Process,0.7,144,2022/2023
60804,KIT CARSON,School,Polio,Fully Immunized,95.3,1285,2022/2023
60805,KIT CARSON,School,Polio,In Process,0.2,1285,2022/2023
60806,KIT CARSON,Kindergarten,HepB,Fully Immunized,98.2,55,2023/2024
60807,KIT CARSON,Child Care/Preschool,MMR,In Process,0,137,2024/2025
60808,KIT CARSON,Kindergarten,MMR,In Process,0,76,2024/2025
60809,KIT CARSON,Child Care/Preschool,DTaP,No Record,0,178,2025/2026
60810,KIT CARSON,Child Care/Preschool,HepB,In Process,1.1,178,2025/2026
60811,KIT CARSON,Child Care/Preschool,MMR,Nonmedical Exemption,3.9,178,2025/2026
60812,KIT CARSON,Kindergarten,DTaP,No Record,0,84,2025/2026
60813,KIT CARSON,School,Varicella,In Process,0.2,1201,2025/2026
60814,LA PLATA,Kindergarten,HepB,No Record,0,423,2017/2018
60815,LA PLATA,Child Care/Preschool,Hib,No Record,0.7,871,2018/2019
60816,LA PLATA,Child Care/Preschool,MMR,Incomplete Record,2.9,756,2019/2020
60817,LA PLATA,Child Care/Preschool,Polio,Fully Immunized,90.7,756,2019/2020
60818,LA PLATA,Child Care/Preschool,Varicella,In Process,1.1,756,2019/2020
60819,LA PLATA,Child Care/Preschool,DTaP,Nonmedical Exemption,2.4,540,2020/2021
60820,LA PLATA,Child Care/Preschool,HepB,Medical Exemption,0,540,2020/2021
60821,LA PLATA,Child Care/Preschool,Hib,No Record,0.9,540,2020/2021
60822,LA PLATA,Child Care/Preschool,PCV,Incomplete Record,1.5,540,2020/2021
60823,LA PLATA,Kindergarten,,Summary Compliant,95.9,145,2020/2021
60824,LA PLATA,School,HepB,In Process,0.6,2477,2020/2021
60825,LA PLATA,Child Care/Preschool,DTaP,Fully Immunized,92.6,541,2023/2024
60826,LA PLATA,Child Care/Preschool,HepB,Incomplete Record,0.9,541,2023/2024
60827,LA PLATA,Child Care/Preschool,PCV,In Process,0.2,541,2023/2024
60828,LA PLATA,Child Care/Preschool,PCV,Nonmedical Exemption,4.4,541,2023/2024
60829,LA PLATA,Child Care/Preschool,DTaP,Incomplete Record,1.3,609,2024/2025
60830,LA PLATA,School,HepB,No Record,0.6,4247,2024/2025
60831,LA PLATA,School,Tdap,In Process,0.9,3725,2025/2026
60832,LAKE,Kindergarten,DTaP,Medical Exemption,0,77,2018/2019
60833,LAKE,Child Care/Preschool,Varicella,Nonmedical Exemption,4.8,126,2019/2020
60834,LAKE,Child Care/Preschool,HepB,In Process,0,73,2020/2021
60835,LAKE,School,Polio,Nonmedical Exemption,1.3,925,2020/2021
60836,LAKE,School,MMR,Incomplete Record,3.8,920,2021/2022
60837,LAKE,Child Care/Preschool,Varicella,In Process,0,112,2022/2023
60838,LAKE,Kindergarten,Polio,Nonmedical Exemption,2,51,2022/2023
60839,LAKE,School,Tdap,Incomplete Record,11,520,2022/2023
60840,LAKE,School,HepB,Fully Immunized,91.7,904,2023/2024
60841,LAKE,Child Care/Preschool,MMR,Incomplete Record,14.1,99,2024/2025
60842,LAKE,Kindergarten,DTaP,No Record,1.4,72,2024/2025
60843,LAKE,Child Care/Preschool,Hib,Nonmedical Exemption,2.6,76,2025/2026
60844,LAKE,Kindergarten,HepB,Nonmedical Exemption,0,52,2025/2026
60845,LAKE,School,DTaP,Fully Immunized,86.9,819,2025/2026
60846,LARIMER,Kindergarten,Varicella,Incomplete Record,1,3588,2017/2018
60847,LARIMER,School,Polio,In Process,0.3,48227,2017/2018
60848,LARIMER,Child Care/Preschool,HepB,Incomplete Record,0.7,4808,2018/2019
60849,LARIMER,Child Care/Preschool,HepB,Nonmedical Exemption,3.7,4808,2018/2019
60850,LARIMER,Kindergarten,Polio,Nonmedical Exemption,7.7,3594,2018/2019
60851,LARIMER,School,Varicella,Fully Immunized,92.9,48903,2018/2019
60852,LARIMER,Child Care/Preschool,Hib,Fully Immunized,95.1,5879,2019/2020
60853,LARIMER,School,DTaP,No Record,0.2,50710,2019/2020
60854,LARIMER,School,Tdap,No Record,0.2,27816,2019/2020
60855,LARIMER,School,Varicella,In Process,0.3,50710,2019/2020
60856,LARIMER,School,DTaP,Incomplete Record,1.2,49031,2020/2021
60857,LARIMER,School,DTaP,No Record,1.3,51185,2022/2023
60858,LARIMER,Child Care/Preschool,Varicella,No Record,0.1,5575,2023/2024
60859,LARIMER,Kindergarten,DTaP,Incomplete Record,3.8,3190,2024/2025
60860,LARIMER,School,Varicella,Fully Immunized,92.5,48294,2024/2025
60861,LARIMER,School,Varicella,Incomplete Record,2.1,48294,2024/2025
60862,LARIMER,Child Care/Preschool,HepB,Incomplete Record,0.8,6189,2025/2026
60863,LARIMER,Child Care/Preschool,Hib,In Process,3.1,6189,2025/2026
60864,LARIMER,Child Care/Preschool,Hib,Incomplete Record,0.8,6189,2025/2026
60865,LAS ANIMAS,Child Care/Preschool,Varicella,No Record,0,137,2017/2018
60866,LAS ANIMAS,Kindergarten,HepB,Medical Exemption,0,105,2017/2018
60867,LAS ANIMAS,Child Care/Preschool,DTaP,Nonmedical Exemption,3.4,238,2018/2019
60868,LAS ANIMAS,Child Care/Preschool,PCV,Medical Exemption,0,238,2018/2019
60869,LAS ANIMAS,School,,Summary Compliant,85.4,2125,2018/2019
60870,LAS ANIMAS,School,Tdap,Incomplete Record,4.5,1201,2018/2019
60871,LAS ANIMAS,Child Care/Preschool,DTaP,Nonmedical Exemption,2.8,247,2019/2020
60872,LAS ANIMAS,Child Care/Preschool,DTaP,Incomplete Record,3.6,137,2020/2021
60873,LAS ANIMAS,Child Care/Preschool,PCV,No Record,0,137,2020/2021
60874,LAS ANIMAS,Child Care/Preschool,Polio,Nonmedical Exemption,2.2,137,2020/2021
60875,LAS ANIMAS,School,DTaP,In Process,0,2017,2020/2021
60876,LAS ANIMAS,Child Care/Preschool,Hib,In Process,0.7,142,2021/2022
60877,LAS ANIMAS,Child Care/Preschool,MMR,Incomplete Record,0,142,2021/2022
60878,LAS ANIMAS,Child Care/Preschool,PCV,No Record,4.2,142,2021/2022
60879,LAS ANIMAS,School,Polio,No Record,0.4,2105,2021/2022
60880,LAS ANIMAS,Kindergarten,DTaP,Incomplete Record,2.6,151,2022/2023
60881,LAS ANIMAS,School,,Summary Compliant,86.9,1963,2022/2023
60882,LAS ANIMAS,Child Care/Preschool,PCV,Fully Immunized,73.7,137,2023/2024
60883,LAS ANIMAS,Kindergarten,HepB,Medical Exemption,0,130,2023/2024
60884,LAS ANIMAS,School,Varicella,Fully Immunized,90.1,1811,2023/2024
60885,LAS ANIMAS,Child Care/Preschool,MMR,Medical Exemption,0,132,2024/2025
60886,LAS ANIMAS,Child Care/Preschool,Varicella,Incomplete Record,10.6,132,2024/2025
60887,LAS ANIMAS,Kindergarten,DTaP,No Record,3.8,132,2024/2025
60888,LAS ANIMAS,Child Care/Preschool,PCV,Fully Immunized,88.1,143,2025/2026
60889,LAS ANIMAS,Child Care/Preschool,Varicella,Nonmedical Exemption,4.2,143,2025/2026
60890,LAS ANIMAS,Kindergarten,Polio,In Process,2.5,119,2025/2026
60891,LINCOLN,Kindergarten,HepB,No Record,3.9,51,2017/2018
60892,LINCOLN,School,Polio,No Record,1.8,676,2017/2018
60893,LINCOLN,Child Care/Preschool,HepB,Nonmedical Exemption,0.9,110,2018/2019
60894,LINCOLN,Child Care/Preschool,Hib,In Process,0.9,110,2018/2019
60895,LINCOLN,Kindergarten,MMR,Medical Exemption,0,53,2018/2019
60896,LINCOLN,Kindergarten,Polio,Fully Immunized,79.2,53,2018/2019
60897,LINCOLN,School,MMR,Fully Immunized,91,677,2019/2020
60898,LINCOLN,Child Care/Preschool,MMR,Incomplete Record,5.5,128,2020/2021
60899,LINCOLN,Kindergarten,MMR,Medical Exemption,0,65,2020/2021
60900,LINCOLN,Child Care/Preschool,Polio,Incomplete Record,1.9,105,2021/2022
60901,LINCOLN,Kindergarten,MMR,Fully Immunized,83.6,55,2021/2022
60902,LINCOLN,Child Care/Preschool,Polio,Incomplete Record,4.7,128,2022/2023
60903,LINCOLN,Child Care/Preschool,PCV,Fully Immunized,95,121,2023/2024
60904,LINCOLN,School,Polio,Incomplete Record,3.3,667,2023/2024
60905,LINCOLN,School,Tdap,No Record,0,348,2023/2024
60906,LINCOLN,Child Care/Preschool,DTaP,Incomplete Record,3.3,91,2024/2025
60907,LINCOLN,Child Care/Preschool,PCV,Fully Immunized,91.2,91,2024/2025
60908,LINCOLN,School,DTaP,Incomplete Record,2.8,681,2024/2025
