time,geography,geography_name,school_name,n_total_audited,n_hep_a,n_hep_b,n_dtap,n_tdap,n_polio,n_mmr_k,n_varicella,n_men_6th,n_medical_exempt,n_religious_exempt
12-31-2022,46103,Pennington County,Robbinsdale Elementary,49.00,47.00,48.00,47.00,0.00,47.00,47.00,47.00,0.00,0.00,2.00
12-31-2023,46103,Pennington County,Robbinsdale Elementary,55.00,54.00,54.00,54.00,0.00,54.00,54.00,54.00,0.00,0.00,0.00
12-31-2024,46103,Pennington County,Robbinsdale Elementary,43.00,39.00,41.00,39.00,0.00,39.00,39.00,39.00,0.00,0.00,4.00
12-31-2018,46103,Pennington County,South Canyon Elementary,46.00,40.00,40.00,44.00,0.00,42.00,43.00,43.00,0.00,0.00,2.00
12-31-2019,46103,Pennington County,South Canyon Elementary,45.00,42.00,43.00,43.00,0.00,43.00,43.00,43.00,0.00,0.00,2.00
12-31-2020,46103,Pennington County,South Canyon Elementary,35.00,35.00,35.00,35.00,0.00,35.00,35.00,35.00,0.00,0.00,1.00
12-31-2021,46103,Pennington County,South Canyon Elementary,25.00,25.00,25.00,25.00,0.00,25.00,25.00,25.00,0.00,0.00,0.00
12-31-2022,46103,Pennington County,South Canyon Elementary,38.00,37.00,35.00,38.00,0.00,38.00,38.00,38.00,0.00,0.00,0.00
12-31-2023,46103,Pennington County,South Canyon Elementary,47.00,44.00,46.00,46.00,0.00,46.00,46.00,46.00,0.00,0.00,1.00
12-31-2024,46103,Pennington County,South Canyon Elementary,31.00,27.00,29.00,29.00,0.00,29.00,29.00,29.00,0.00,0.00,2.00
12-31-2018,46103,Pennington County,South Middle School,230.00,208.00,226.00,0.00,226.00,0.00,0.00,0.00,228.00,0.00,1.00
12-31-2019,46103,Pennington County,South Middle School,232.00,209.00,227.00,0.00,225.00,0.00,0.00,0.00,225.00,0.00,1.00
12-31-2020,46103,Pennington County,South Middle School,213.00,192.00,206.00,0.00,200.00,0.00,0.00,0.00,206.00,0.00,5.00
12-31-2021,46103,Pennington County,South Middle School,200.00,189.00,194.00,0.00,182.00,0.00,0.00,0.00,183.00,0.00,2.00
12-31-2022,46103,Pennington County,South Middle School,202.00,175.00,191.00,0.00,188.00,0.00,0.00,0.00,187.00,0.00,3.00
12-31-2023,46103,Pennington County,South Middle School,171.00,164.00,167.00,0.00,164.00,0.00,0.00,0.00,163.00,0.00,5.00
12-31-2024,46103,Pennington County,South Middle School,175.00,166.00,170.00,0.00,164.00,0.00,0.00,0.00,163.00,0.00,6.00
12-31-2018,46103,Pennington County,South Park Elementary,47.00,44.00,43.00,45.00,0.00,45.00,45.00,45.00,0.00,0.00,0.00
12-31-2019,46103,Pennington County,South Park Elementary,63.00,57.00,59.00,61.00,0.00,61.00,61.00,61.00,0.00,0.00,2.00
12-31-2020,46103,Pennington County,South Park Elementary,60.00,56.00,59.00,58.00,0.00,58.00,58.00,58.00,0.00,0.00,3.00
12-31-2021,46103,Pennington County,South Park Elementary,51.00,48.00,50.00,47.00,0.00,47.00,48.00,48.00,0.00,0.00,0.00
12-31-2022,46103,Pennington County,South Park Elementary,58.00,55.00,58.00,55.00,0.00,56.00,56.00,56.00,0.00,0.00,0.00
12-31-2023,46103,Pennington County,South Park Elementary,48.00,46.00,46.00,45.00,0.00,45.00,45.00,45.00,0.00,0.00,3.00
12-31-2024,46103,Pennington County,South Park Elementary,54.00,49.00,53.00,53.00,0.00,53.00,53.00,53.00,0.00,0.00,1.00
12-31-2018,46103,Pennington County,Southwest Middle School,214.00,178.00,203.00,0.00,204.00,0.00,0.00,0.00,203.00,1.00,4.00
12-31-2019,46103,Pennington County,Southwest Middle School,251.00,214.00,230.00,0.00,244.00,0.00,0.00,0.00,244.00,0.00,6.00
12-31-2020,46103,Pennington County,Southwest Middle School,244.00,217.00,236.00,0.00,241.00,0.00,0.00,0.00,241.00,0.00,2.00
12-31-2021,46103,Pennington County,Southwest Middle School,216.00,184.00,202.00,0.00,210.00,0.00,0.00,0.00,209.00,0.00,3.00
12-31-2022,46103,Pennington County,Southwest Middle School,190.00,160.00,180.00,0.00,180.00,0.00,0.00,0.00,179.00,0.00,4.00
12-31-2023,46103,Pennington County,Southwest Middle School,229.00,207.00,219.00,0.00,221.00,0.00,0.00,0.00,218.00,10.00,0.00
12-31-2024,46103,Pennington County,Southwest Middle School,229.00,211.00,215.00,0.00,223.00,0.00,0.00,0.00,222.00,0.00,7.00
12-31-2018,46103,Pennington County,St. Elizabeth Seton Elementary,55.00,50.00,51.00,53.00,0.00,53.00,53.00,53.00,0.00,2.00,0.00
12-31-2019,46103,Pennington County,St. Elizabeth Seton Elementary,49.00,47.00,48.00,48.00,0.00,48.00,48.00,48.00,0.00,1.00,0.00
12-31-2020,46103,Pennington County,St. Elizabeth Seton Elementary,60.00,55.00,57.00,57.00,0.00,57.00,57.00,57.00,0.00,2.00,0.00
12-31-2021,46103,Pennington County,St. Elizabeth Seton Elementary,40.00,38.00,37.00,39.00,0.00,39.00,39.00,39.00,0.00,0.00,0.00
12-31-2022,46103,Pennington County,St. Elizabeth Seton Elementary,59.00,52.00,52.00,54.00,0.00,55.00,55.00,54.00,0.00,0.00,0.00
12-31-2023,46103,Pennington County,St. Elizabeth Seton Elementary,46.00,39.00,42.00,43.00,0.00,43.00,44.00,43.00,0.00,0.00,0.00
12-31-2024,46103,Pennington County,St. Elizabeth Seton Elementary,35.00,33.00,34.00,34.00,0.00,34.00,34.00,34.00,0.00,0.00,1.00
12-31-2018,46103,Pennington County,St. Paul's Elementary,22.00,18.00,18.00,12.00,8.00,12.00,12.00,12.00,8.00,0.00,2.00
12-31-2019,46103,Pennington County,St. Paul's Elementary,28.00,26.00,26.00,18.00,9.00,18.00,18.00,18.00,9.00,0.00,1.00
12-31-2020,46103,Pennington County,St. Paul's Elementary,25.00,23.00,22.00,17.00,6.00,17.00,17.00,17.00,6.00,0.00,2.00
12-31-2021,46103,Pennington County,St. Paul's Elementary,24.00,21.00,20.00,16.00,7.00,16.00,16.00,16.00,7.00,0.00,1.00
12-31-2022,46103,Pennington County,St. Paul's Elementary,25.00,21.00,22.00,12.00,9.00,12.00,12.00,12.00,9.00,0.00,3.00
12-31-2023,46103,Pennington County,St. Paul's Elementary,31.00,27.00,28.00,14.00,11.00,14.00,14.00,14.00,11.00,0.00,5.00
12-31-2024,46103,Pennington County,St. Paul's Elementary,34.00,32.00,31.00,15.00,15.00,15.00,15.00,15.00,15.00,0.00,4.00
12-31-2018,46103,Pennington County,St. Thomas More Middle School,46.00,42.00,43.00,0.00,44.00,0.00,0.00,0.00,44.00,1.00,1.00
12-31-2019,46103,Pennington County,St. Thomas More Middle School,67.00,56.00,63.00,0.00,64.00,0.00,0.00,0.00,64.00,1.00,0.00
12-31-2020,46103,Pennington County,St. Thomas More Middle School,69.00,60.00,62.00,0.00,68.00,0.00,0.00,0.00,68.00,1.00,0.00
12-31-2021,46103,Pennington County,St. Thomas More Middle School,62.00,53.00,57.00,0.00,59.00,0.00,0.00,0.00,59.00,1.00,0.00
12-31-2022,46103,Pennington County,St. Thomas More Middle School,51.00,37.00,46.00,0.00,51.00,0.00,0.00,0.00,51.00,0.00,0.00
12-31-2023,46103,Pennington County,St. Thomas More Middle School,48.00,45.00,43.00,0.00,47.00,0.00,0.00,0.00,47.00,0.00,0.00
12-31-2024,46103,Pennington County,St. Thomas More Middle School,65.00,58.00,58.00,0.00,63.00,0.00,0.00,0.00,63.00,1.00,1.00
12-31-2018,46103,Pennington County,Stagebarn Middle School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46103,Pennington County,Stagebarn Middle School,118.00,87.00,89.00,0.00,113.00,0.00,0.00,0.00,113.00,1.00,3.00
12-31-2020,46103,Pennington County,Stagebarn Middle School,115.00,95.00,100.00,0.00,113.00,0.00,0.00,0.00,113.00,0.00,2.00
12-31-2021,46103,Pennington County,Stagebarn Middle School,113.00,78.00,91.00,0.00,106.00,0.00,0.00,0.00,105.00,0.00,6.00
12-31-2022,46103,Pennington County,Stagebarn Middle School,114.00,87.00,94.00,0.00,108.00,0.00,0.00,0.00,108.00,0.00,2.00
12-31-2023,46103,Pennington County,Stagebarn Middle School,121.00,96.00,104.00,0.00,116.00,0.00,0.00,0.00,115.00,0.00,5.00
12-31-2024,46103,Pennington County,Stagebarn Middle School,103.00,78.00,83.00,0.00,96.00,0.00,0.00,0.00,96.00,1.00,4.00
12-31-2018,46103,Pennington County,Valley View Elementary,100.00,92.00,97.00,98.00,0.00,98.00,98.00,97.00,0.00,0.00,2.00
12-31-2019,46103,Pennington County,Valley View Elementary,112.00,103.00,105.00,109.00,0.00,109.00,109.00,109.00,0.00,0.00,3.00
12-31-2020,46103,Pennington County,Valley View Elementary,114.00,112.00,114.00,114.00,0.00,114.00,114.00,114.00,0.00,0.00,4.00
12-31-2021,46103,Pennington County,Valley View Elementary,117.00,107.00,114.00,113.00,0.00,115.00,115.00,114.00,0.00,0.00,2.00
12-31-2022,46103,Pennington County,Valley View Elementary,92.00,85.00,90.00,90.00,0.00,90.00,90.00,90.00,0.00,0.00,2.00
12-31-2023,46103,Pennington County,Valley View Elementary,103.00,97.00,101.00,102.00,0.00,102.00,102.00,100.00,0.00,0.00,1.00
12-31-2024,46103,Pennington County,Valley View Elementary,94.00,82.00,87.00,92.00,0.00,92.00,92.00,92.00,0.00,0.00,2.00
12-31-2018,46103,Pennington County,Wall Elementary,24.00,18.00,24.00,23.00,0.00,23.00,23.00,22.00,0.00,1.00,0.00
12-31-2019,46103,Pennington County,Wall Elementary,20.00,18.00,20.00,20.00,0.00,20.00,20.00,20.00,0.00,0.00,0.00
12-31-2020,46103,Pennington County,Wall Elementary,22.00,22.00,22.00,22.00,0.00,22.00,22.00,22.00,0.00,0.00,0.00
12-31-2021,46103,Pennington County,Wall Elementary,16.00,13.00,16.00,15.00,0.00,15.00,15.00,15.00,0.00,0.00,0.00
12-31-2022,46103,Pennington County,Wall Elementary,13.00,12.00,13.00,13.00,0.00,13.00,13.00,13.00,0.00,0.00,0.00
12-31-2023,46103,Pennington County,Wall Elementary,20.00,20.00,20.00,20.00,0.00,20.00,20.00,20.00,0.00,0.00,0.00
12-31-2024,46103,Pennington County,Wall Elementary,15.00,13.00,13.00,12.00,0.00,12.00,12.00,11.00,0.00,0.00,2.00
12-31-2018,46103,Pennington County,West Middle School,224.00,186.00,208.00,0.00,224.00,0.00,0.00,0.00,221.00,0.00,1.00
12-31-2019,46103,Pennington County,West Middle School,210.00,185.00,194.00,0.00,205.00,0.00,0.00,0.00,205.00,0.00,5.00
12-31-2020,46103,Pennington County,West Middle School,209.00,186.00,196.00,0.00,209.00,0.00,0.00,0.00,201.00,0.00,8.00
12-31-2021,46103,Pennington County,West Middle School,189.00,162.00,174.00,0.00,182.00,0.00,0.00,0.00,182.00,0.00,7.00
12-31-2022,46103,Pennington County,West Middle School,202.00,183.00,193.00,0.00,198.00,0.00,0.00,0.00,198.00,0.00,3.00
12-31-2023,46103,Pennington County,West Middle School,203.00,184.00,196.00,0.00,199.00,0.00,0.00,0.00,199.00,0.00,4.00
12-31-2024,46103,Pennington County,West Middle School,208.00,202.00,202.00,0.00,202.00,0.00,0.00,0.00,202.00,0.00,7.00
12-31-2018,46103,Pennington County,West Oak Jr. High,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46103,Pennington County,West Oak Jr. High,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46103,Pennington County,West Oak Jr. High,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46103,Pennington County,West Oak Jr. High,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46103,Pennington County,West Oak Jr. High,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46103,Pennington County,West Oak Jr. High,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46103,Pennington County,West Oak Jr. High,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46103,Pennington County,Woodrow Wilson Elementary,71.00,57.00,62.00,70.00,0.00,69.00,70.00,70.00,0.00,0.00,1.00
12-31-2019,46103,Pennington County,Woodrow Wilson Elementary,65.00,57.00,60.00,63.00,0.00,63.00,63.00,63.00,0.00,0.00,2.00
12-31-2020,46103,Pennington County,Woodrow Wilson Elementary,72.00,65.00,65.00,67.00,0.00,67.00,67.00,67.00,0.00,0.00,5.00
12-31-2021,46103,Pennington County,Woodrow Wilson Elementary,48.00,44.00,46.00,46.00,0.00,46.00,46.00,46.00,0.00,0.00,1.00
12-31-2022,46103,Pennington County,Woodrow Wilson Elementary,45.00,45.00,42.00,44.00,0.00,44.00,44.00,45.00,0.00,0.00,0.00
12-31-2023,46103,Pennington County,Woodrow Wilson Elementary,55.00,51.00,52.00,49.00,0.00,49.00,49.00,49.00,0.00,0.00,6.00
12-31-2024,46103,Pennington County,Woodrow Wilson Elementary,44.00,40.00,42.00,42.00,0.00,42.00,42.00,42.00,0.00,0.00,2.00
12-31-2018,46103,Pennington County,Zion Luthern School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46103,Pennington County,Zion Luthern School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46103,Pennington County,Zion Luthern School,25.00,24.00,25.00,25.00,0.00,25.00,25.00,25.00,0.00,0.00,0.00
12-31-2021,46103,Pennington County,Zion Luthern School,30.00,26.00,26.00,28.00,0.00,27.00,26.00,26.00,0.00,0.00,4.00
12-31-2022,46103,Pennington County,Zion Luthern School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46103,Pennington County,Zion Luthern School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46103,Pennington County,Zion Luthern School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46105,Perkins County,Bison Elementary,16.00,14.00,16.00,9.00,7.00,9.00,9.00,9.00,7.00,0.00,1.00
12-31-2019,46105,Perkins County,Bison Elementary,33.00,33.00,33.00,15.00,18.00,15.00,15.00,15.00,18.00,0.00,0.00
12-31-2020,46105,Perkins County,Bison Elementary,20.00,18.00,19.00,9.00,10.00,9.00,9.00,9.00,10.00,0.00,1.00
12-31-2021,46105,Perkins County,Bison Elementary,23.00,19.00,22.00,8.00,13.00,8.00,8.00,8.00,14.00,0.00,1.00
12-31-2022,46105,Perkins County,Bison Elementary,23.00,12.00,12.00,12.00,9.00,12.00,12.00,12.00,9.00,0.00,1.00
12-31-2023,46105,Perkins County,Bison Elementary,15.00,12.00,14.00,8.00,7.00,8.00,8.00,8.00,7.00,0.00,0.00
12-31-2024,46105,Perkins County,Bison Elementary,13.00,12.00,13.00,5.00,8.00,5.00,4.00,5.00,8.00,0.00,0.00
12-31-2018,46105,Perkins County,Lemmon Elementary,45.00,38.00,44.00,21.00,22.00,21.00,22.00,21.00,22.00,0.00,1.00
12-31-2019,46105,Perkins County,Lemmon Elementary,32.00,30.00,32.00,14.00,16.00,14.00,14.00,14.00,16.00,0.00,2.00
12-31-2020,46105,Perkins County,Lemmon Elementary,33.00,33.00,33.00,17.00,16.00,17.00,17.00,17.00,16.00,0.00,0.00
12-31-2021,46105,Perkins County,Lemmon Elementary,45.00,40.00,43.00,17.00,26.00,17.00,17.00,17.00,26.00,0.00,2.00
12-31-2022,46105,Perkins County,Lemmon Elementary,49.00,45.00,46.00,21.00,25.00,21.00,21.00,21.00,25.00,0.00,3.00
12-31-2023,46105,Perkins County,Lemmon Elementary,39.00,33.00,36.00,18.00,18.00,18.00,18.00,18.00,18.00,0.00,3.00
12-31-2024,46105,Perkins County,Lemmon Elementary,51.00,48.00,51.00,27.00,22.00,26.00,25.00,25.00,21.00,0.00,3.00
12-31-2018,46107,Potter County,Gettysburg Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46107,Potter County,Gettysburg Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46107,Potter County,Gettysburg Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46107,Potter County,Gettysburg Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46107,Potter County,Gettysburg Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46107,Potter County,Gettysburg Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46107,Potter County,Gettysburg Elementary,14.00,13.00,14.00,13.00,0.00,13.00,13.00,13.00,0.00,0.00,1.00
12-31-2018,46107,Potter County,Gettysburg Middle School,29.00,14.00,29.00,15.00,14.00,15.00,14.00,14.00,14.00,0.00,0.00
12-31-2019,46107,Potter County,Gettysburg Middle School,41.00,19.00,40.00,19.00,22.00,19.00,19.00,19.00,22.00,0.00,0.00
12-31-2020,46107,Potter County,Gettysburg Middle School,35.00,17.00,35.00,18.00,17.00,18.00,18.00,18.00,17.00,0.00,0.00
12-31-2021,46107,Potter County,Gettysburg Middle School,27.00,16.00,27.00,10.00,17.00,8.00,9.00,8.00,17.00,0.00,2.00
12-31-2022,46107,Potter County,Gettysburg Middle School,38.00,27.00,37.00,21.00,16.00,21.00,21.00,21.00,16.00,0.00,0.00
12-31-2023,46107,Potter County,Gettysburg Middle School,29.00,18.00,28.00,11.00,17.00,11.00,11.00,11.00,17.00,0.00,0.00
12-31-2024,46107,Potter County,Gettysburg Middle School,14.00,10.00,13.00,0.00,12.00,0.00,0.00,0.00,12.00,0.00,2.00
12-31-2018,46107,Potter County,Hoven Elementary,15.00,11.00,14.00,9.00,5.00,9.00,9.00,9.00,5.00,0.00,1.00
12-31-2019,46107,Potter County,Hoven Elementary,14.00,11.00,13.00,8.00,6.00,8.00,8.00,8.00,6.00,0.00,0.00
12-31-2020,46107,Potter County,Hoven Elementary,18.00,14.00,18.00,8.00,10.00,8.00,8.00,8.00,10.00,0.00,0.00
12-31-2021,46107,Potter County,Hoven Elementary,14.00,12.00,14.00,9.00,5.00,9.00,9.00,9.00,5.00,0.00,0.00
12-31-2022,46107,Potter County,Hoven Elementary,23.00,22.00,22.00,14.00,8.00,14.00,14.00,14.00,8.00,0.00,1.00
12-31-2023,46107,Potter County,Hoven Elementary,12.00,12.00,12.00,7.00,5.00,7.00,7.00,7.00,5.00,0.00,0.00
12-31-2024,46107,Potter County,Hoven Elementary,21.00,21.00,21.00,11.00,8.00,11.00,11.00,11.00,8.00,0.00,1.00
12-31-2018,46109,Roberts County,New Effington Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46109,Roberts County,New Effington Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46109,Roberts County,New Effington Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46109,Roberts County,New Effington Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46109,Roberts County,New Effington Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46109,Roberts County,New Effington Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46109,Roberts County,New Effington Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46109,Roberts County,Rosholt Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46109,Roberts County,Rosholt Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46109,Roberts County,Rosholt Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46109,Roberts County,Rosholt Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46109,Roberts County,Rosholt Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46109,Roberts County,Rosholt Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46109,Roberts County,Rosholt Elementary,12.00,11.00,11.00,10.00,0.00,10.00,10.00,10.00,0.00,0.00,1.00
12-31-2018,46109,Roberts County,Rosholt Middle School,25.00,16.00,23.00,11.00,13.00,11.00,11.00,11.00,13.00,0.00,1.00
12-31-2019,46109,Roberts County,Rosholt Middle School,36.00,26.00,35.00,11.00,22.00,12.00,12.00,12.00,22.00,0.00,2.00
12-31-2020,46109,Roberts County,Rosholt Middle School,33.00,28.00,31.00,14.00,16.00,14.00,14.00,14.00,16.00,0.00,3.00
12-31-2021,46109,Roberts County,Rosholt Middle School,31.00,24.00,30.00,11.00,18.00,11.00,11.00,11.00,18.00,0.00,2.00
12-31-2022,46109,Roberts County,Rosholt Middle School,34.00,30.00,32.00,17.00,15.00,17.00,17.00,17.00,15.00,0.00,2.00
12-31-2023,46109,Roberts County,Rosholt Middle School,34.00,28.00,30.00,15.00,12.00,15.00,16.00,16.00,12.00,0.00,3.00
12-31-2024,46109,Roberts County,Rosholt Middle School,11.00,6.00,9.00,0.00,9.00,0.00,0.00,0.00,9.00,0.00,2.00
12-31-2018,46109,Roberts County,Sisseton Elementary,89.00,85.00,89.00,89.00,0.00,89.00,89.00,88.00,0.00,0.00,0.00
12-31-2019,46109,Roberts County,Sisseton Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46109,Roberts County,Sisseton Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46109,Roberts County,Sisseton Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46109,Roberts County,Sisseton Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46109,Roberts County,Sisseton Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46109,Roberts County,Sisseton Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46109,Roberts County,Sisseton Middle School,78.00,70.00,78.00,0.00,78.00,0.00,0.00,0.00,77.00,1.00,0.00
12-31-2019,46109,Roberts County,Sisseton Middle School,70.00,64.00,67.00,0.00,69.00,0.00,0.00,0.00,69.00,0.00,1.00
12-31-2020,46109,Roberts County,Sisseton Middle School,79.00,78.00,77.00,0.00,79.00,0.00,0.00,0.00,79.00,0.00,0.00
12-31-2021,46109,Roberts County,Sisseton Middle School,61.00,59.00,60.00,0.00,61.00,0.00,0.00,0.00,61.00,0.00,0.00
12-31-2022,46109,Roberts County,Sisseton Middle School,71.00,69.00,70.00,0.00,71.00,0.00,0.00,0.00,71.00,0.00,1.00
12-31-2023,46109,Roberts County,Sisseton Middle School,75.00,74.00,75.00,0.00,74.00,0.00,0.00,0.00,74.00,0.00,1.00
12-31-2024,46109,Roberts County,Sisseton Middle School,80.00,78.00,79.00,0.00,77.00,0.00,0.00,0.00,76.00,0.00,4.00
12-31-2018,46109,Roberts County,Summit Elementary,24.00,15.00,23.00,11.00,10.00,11.00,11.00,11.00,10.00,0.00,1.00
12-31-2019,46109,Roberts County,Summit Elementary,30.00,22.00,30.00,15.00,14.00,16.00,16.00,15.00,14.00,0.00,0.00
12-31-2020,46109,Roberts County,Summit Elementary,19.00,15.00,19.00,9.00,10.00,9.00,9.00,9.00,10.00,0.00,0.00
12-31-2021,46109,Roberts County,Summit Elementary,24.00,21.00,22.00,16.00,6.00,16.00,16.00,16.00,6.00,0.00,1.00
12-31-2022,46109,Roberts County,Summit Elementary,23.00,21.00,23.00,8.00,14.00,8.00,8.00,8.00,14.00,0.00,1.00
12-31-2023,46109,Roberts County,Summit Elementary,27.00,21.00,26.00,12.00,9.00,12.00,12.00,12.00,9.00,0.00,0.00
12-31-2024,46109,Roberts County,Summit Elementary,26.00,25.00,26.00,15.00,3.00,15.00,15.00,15.00,3.00,0.00,0.00
12-31-2018,46109,Roberts County,Tiospa Zina Elementary,46.00,45.00,45.00,45.00,0.00,45.00,45.00,44.00,0.00,0.00,1.00
12-31-2019,46109,Roberts County,Tiospa Zina Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46109,Roberts County,Tiospa Zina Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46109,Roberts County,Tiospa Zina Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46109,Roberts County,Tiospa Zina Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46109,Roberts County,Tiospa Zina Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46109,Roberts County,Tiospa Zina Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
